0.0000044856330125023, 9.966046177270473e-11
0.0000044993065773165895, 2.3804646851709895e-14
0.000004993454085591345, 2.3804646851709895e-14
0.000004992115417076772, 4.962681412738487e-14
0.000005393382975747467, 4.962681412738467e-14
0.0000053959008087097414, 1.3814175307301857e-14
0.000005888709928143182, 1.3814175307301801e-14
0.000005905047690400824, 6.97311589430253e-14
0.000006985660651543913, 7.363097669263536e-14
0.000007079765420897317, 8.787594629574207e-14
0.000007297221923819717, 8.787594629574207e-14
0.000007296642232583571, 1.09245794315855e-13
0.000007777862814487283, 1.09245794315855e-13
0.000007777631106231159, 1.185373581121998e-13
0.000008660892919166639, 1.185373581121998e-13
0.000008688588057833682, 1.8825282696020726e-13
0.000009261608807356157, 1.8825282696020726e-13
0.000009264230363693224, 8.6688521357807e-14
0.000009776130941704315, 8.6688521357807e-14
0.000009776373646777121, 8.098778062228235e-14
0.000010178787313608608, 8.098778062228235e-14
0.000010152389350853377, 9.966046177271289e-11
